37.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:44:51.0 (139723)|USER_INFO|[EXTERNAL]|00590000000Vmmq|ben@bjbglobal.com.au|Australian Eastern Standard Time|GMT+10:00
14:44:51.0 (190278)|EXECUTION_STARTED
14:44:51.0 (197770)|CODE_UNIT_STARTED|[EXTERNAL]|01p6F000009vCEd|batchPaymentsProcess
14:44:51.0 (2666245)|HEAP_ALLOCATE|[72]|Bytes:3
14:44:51.0 (2731401)|HEAP_ALLOCATE|[77]|Bytes:152
14:44:51.0 (2744849)|HEAP_ALLOCATE|[342]|Bytes:408
14:44:51.0 (2757144)|HEAP_ALLOCATE|[355]|Bytes:408
14:44:51.0 (2767805)|HEAP_ALLOCATE|[467]|Bytes:48
14:44:51.0 (2791601)|HEAP_ALLOCATE|[139]|Bytes:6
14:44:51.0 (2895379)|HEAP_ALLOCATE|[50]|Bytes:5
14:44:51.0 (2919827)|HEAP_ALLOCATE|[56]|Bytes:5
14:44:51.0 (2928330)|HEAP_ALLOCATE|[64]|Bytes:7
14:44:51.0 (3892612)|VARIABLE_SCOPE_BEGIN|[3]|batchPaymentsProcess.isTest|Boolean|false|true
14:44:51.0 (5016474)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:455
14:44:51.0 (7462200)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:11
14:44:51.0 (7489580)|SYSTEM_METHOD_ENTRY|[15]|BatchableContextImpl.BatchableContextImpl()
14:44:51.0 (7498145)|STATEMENT_EXECUTE|[15]
14:44:51.0 (7512261)|SYSTEM_METHOD_EXIT|[15]|BatchableContextImpl
14:44:51.0 (7523214)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
14:44:51.0 (7527742)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:44:51.0 (7534609)|VARIABLE_SCOPE_BEGIN|[31]|this|Database.BatchableContextImpl|true|false
14:44:51.0 (7600388)|VARIABLE_ASSIGNMENT|[31]|this|{}|0x2e8b0896
14:44:51.0 (7607682)|VARIABLE_SCOPE_BEGIN|[31]|jobId|Id|false|false
14:44:51.0 (7705902)|VARIABLE_ASSIGNMENT|[31]|jobId|"7076F0000B0PqjTQQS"
14:44:51.0 (7712592)|VARIABLE_SCOPE_BEGIN|[31]|childJobId|Id|false|false
14:44:51.0 (7721463)|VARIABLE_ASSIGNMENT|[31]|childJobId|null
14:44:51.0 (8682117)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:84
14:44:51.0 (8696386)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:14
14:44:51.0 (8701066)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:73
14:44:51.0 (8711867)|METHOD_ENTRY|[1]|01p6F000009vCEd|batchPaymentsProcess.batchPaymentsProcess()
14:44:51.0 (8718128)|STATEMENT_EXECUTE|[1]
14:44:51.0 (8721416)|STATEMENT_EXECUTE|[1]
14:44:51.0 (8722929)|STATEMENT_EXECUTE|[3]
14:44:51.0 (8746343)|HEAP_ALLOCATE|[3]|Bytes:5
14:44:51.0 (8760704)|VARIABLE_ASSIGNMENT|[3]|batchPaymentsProcess.isTest|false
14:44:51.0 (8768402)|METHOD_EXIT|[1]|batchPaymentsProcess
14:44:51.0 (8774325)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:52
14:44:51.0 (8777900)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
14:44:51.0 (8799932)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
14:44:51.0 (8808343)|VARIABLE_SCOPE_BEGIN|[124]|this|batchPaymentsProcess|true|false
14:44:51.0 (8896070)|VARIABLE_ASSIGNMENT|[124]|this|{"batch_date":"2019-01-09T00:00:00.000Z","bjbCompany":"0x5082f792","companyName":"SponsoredLinX","invoice_batch_exist":false,"invoice_batch_name":"SLX Wednesday 2019-0 (24 more) ...","InvoiceBatchId":"a0F6F00000uikQFUAY","Log":"","payment_batch_exist":false,"payment_batch_name":"SLX Wednesday 2019-0 (24 more) ...","PaymentBatchId":"a0F6F00000uikSuUAI","paymentMethod":"Eway","period":"Today"}|0x28305649
14:44:51.0 (8914230)|VARIABLE_SCOPE_BEGIN|[124]|info|Database.BatchableContext|true|false
14:44:51.0 (8988057)|VARIABLE_ASSIGNMENT|[124]|info|{"jobId":"7076F0000B0PqjTQQS"}|0x2e8b0896
14:44:51.0 (9000642)|VARIABLE_SCOPE_BEGIN|[124]|scope|List<Invoice__c>|true|false
14:44:51.0 (9086706)|VARIABLE_ASSIGNMENT|[124]|scope|[{"Id":"a0E6F00002QwH5kUAF","Name":"Jordaan & Associates (4 more) ...","Payment_Batch__c":"a0F6F00000uikSuUAI","Account__c":"0019000000DksfFAAR","Account_Product__c":"a0790000004sab8AAA","Amount_Credited__c":0.00,"Amount_Due__c":99.00,"Amount_Paid__c":0.00,"Due_Date__c":"2019-01-09T00:00:00.000Z","Invoice_Batch__c":"a0F6F00000uikQFUAY","Invoice_Number__c":"000972097","Invoice_Total__c":99.00,"Issue_Date__c":"2019-01-09T00:00:00.000Z","Payment_Option__c":"Eway","Processed__c":false,"Process_Message__c":"Ready For Payment","Reference__c":"152882","CurrencyIsoCode":"AUD","Account_Product__r":{"Id":"a0790000004sab8AAA","OwnerId":"00590000002MLyvAAG"}}]|0x5e893461
14:44:51.0 (9113660)|STATEMENT_EXECUTE|[124]
14:44:51.0 (9116532)|STATEMENT_EXECUTE|[125]
14:44:51.0 (9129242)|HEAP_ALLOCATE|[125]|Bytes:7
14:44:51.0 (9709222)|HEAP_ALLOCATE|[125]|Bytes:523
14:44:51.0 (9737735)|HEAP_ALLOCATE|[125]|Bytes:530
14:44:51.0 (9759727)|USER_DEBUG|[125]|DEBUG|Scope: (Invoice__c:{Id=a0E6F00002QwH5kUAF, Name=Jordaan & Associates ATF, Payment_Batch__c=a0F6F00000uikSuUAI, Account__c=0019000000DksfFAAR, Account_Product__c=a0790000004sab8AAA, Amount_Credited__c=0.00, Amount_Due__c=99.00, Amount_Paid__c=0.00, Due_Date__c=2019-01-09 00:00:00, Invoice_Batch__c=a0F6F00000uikQFUAY, Invoice_Number__c=000972097, Invoice_Total__c=99.00, Issue_Date__c=2019-01-09 00:00:00, Payment_Option__c=Eway, Processed__c=false, Process_Message__c=Ready For Payment, Reference__c=152882, CurrencyIsoCode=AUD})
14:44:51.0 (9776090)|STATEMENT_EXECUTE|[126]
14:44:51.0 (9787034)|VARIABLE_SCOPE_BEGIN|[126]|paymentHalted|Boolean|false|false
14:44:51.0 (9797846)|HEAP_ALLOCATE|[126]|Bytes:5
14:44:51.0 (9807123)|VARIABLE_ASSIGNMENT|[126]|paymentHalted|false
14:44:51.0 (9812199)|STATEMENT_EXECUTE|[128]
14:44:51.0 (9828200)|HEAP_ALLOCATE|[128]|Bytes:4
14:44:51.0 (9891774)|VARIABLE_SCOPE_BEGIN|[128]|allInvoices|List<Invoice__c>|true|false
14:44:51.0 (9904030)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:44:51.0 (9912612)|VARIABLE_ASSIGNMENT|[128]|allInvoices|[]|0x6293265c
14:44:51.0 (9917874)|STATEMENT_EXECUTE|[129]
14:44:51.0 (9973189)|HEAP_ALLOCATE|[129]|Bytes:4
14:44:51.0 (10009039)|VARIABLE_SCOPE_BEGIN|[129]|batchPayments|List<Invoice_Payments__c>|true|false
14:44:51.0 (10019783)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:44:51.0 (10027445)|VARIABLE_ASSIGNMENT|[129]|batchPayments|[]|0x1f3919f1
14:44:51.0 (10032933)|STATEMENT_EXECUTE|[130]
14:44:51.0 (10083647)|HEAP_ALLOCATE|[130]|Bytes:4
14:44:51.0 (10115036)|VARIABLE_SCOPE_BEGIN|[130]|listPayments|List<Payment__c>|true|false
14:44:51.0 (10124958)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:44:51.0 (10131575)|VARIABLE_ASSIGNMENT|[130]|listPayments|[]|0x4e3564c3
14:44:51.0 (10137107)|STATEMENT_EXECUTE|[132]
